,0
0,94.15327835083008
1,78.59715143839519
2,104.57704162597656
3,61.733938217163086
4,114.14439264933269
5,111.32901763916016
6,71.65432421366374
7,61.1867733001709
8,62.90956179300944
9,66.89501698811848
10,80.68499565124512
11,85.27381896972656
12,71.51880518595378
13,75.16025733947754
14,82.32679494222005
15,74.07460912068684
16,57.63381703694662
17,55.26298268636068
18,80.10348701477051
19,53.96908760070801
20,49.99309094746908
21,58.116088231404625
22,51.10479736328125
23,50.20441818237305
24,53.65943272908529
25,46.48110326131185
26,59.99116897583008
27,67.46157391866048
28,52.614871978759766
29,49.87028884887695
30,81.02622540791829
31,46.48727639516195
32,54.98705164591471
33,41.14767265319824
34,33.84911314646403
35,41.37877591451009
36,47.3970422744751
37,67.94544219970703
38,45.53337796529134
39,39.8942813873291
40,39.529164950052895
41,33.1023317972819
42,37.71999375025431
43,41.135077158610024
44,42.13161595662435
45,33.352176666259766
46,36.204304695129395
47,34.00369453430176
48,40.84801197052002
49,45.46755917867025
50,36.3463191986084
51,38.28798294067383
52,42.916647593180336
53,34.309410413106285
54,36.43731244405111
55,30.95537821451823
56,36.62074693044027
57,36.581615130106606
58,22.57951323191325
59,39.92079861958822
60,34.64743995666504
61,32.23834482828776
62,31.243205706278484
63,29.05643431345622
64,25.847771485646565
65,28.261099497477215
66,31.267775535583496
67,26.764178435007732
68,30.052671750386555
69,33.0431604385376
70,25.199130217234295
71,27.903611024220783
72,30.8930238087972
73,31.88823636372884
74,22.500502586364746
75,31.46820004781087
76,31.697277386983234
77,27.96044413248698
78,25.17237361272176
79,28.329311688741047
80,30.28978157043457
81,23.983390649159748
82,28.32366641362508
83,26.033469835917156
84,33.41091124216715
85,29.698986371358234
86,32.68596967061361
87,28.56899897257487
88,25.51002899805705
89,25.769312540690105
90,25.78028615315755
91,24.38235346476237
92,28.023889541625977
93,21.943899472554524
94,21.283511638641357
95,27.610010147094727
96,23.342953046162922
97,21.88230625788371
98,27.13841978708903
99,20.32105286916097
100,21.289170265197754
101,23.808931668599445
102,24.258033116658527
103,22.105522791544598
104,20.161717414855957
105,22.805689652760822
106,23.182134946187336
107,21.45772393544515
108,19.298954963684082
109,21.533184210459392
110,17.66843318939209
111,17.907506148020428
112,19.22353235880534
113,14.698419888814291
114,17.39730469385783
115,17.220703999201458
116,17.11007563273112
117,17.122650146484375
118,16.63817310333252
119,15.558115323384603
120,16.4505033493042
121,16.171157836914062
122,17.998023986816406
123,16.968748410542805
124,17.690383752187092
125,17.358813285827637
126,15.504457155863443
127,15.066694418589273
128,14.933505217234293
129,14.357619762420654
130,13.65396229426066
131,13.537603060404459
132,14.43271811803182
133,14.445380051930746
134,15.657011032104492
135,14.647946993509928
136,15.503730614980062
137,12.473981459935507
138,13.647174199422201
139,15.736344496409098
140,13.664866924285889
141,13.231728394826254
142,11.683214823404947
143,15.777756849924723
144,14.15488862991333
145,12.649778525034586
146,12.746301651000977
147,12.177530288696289
148,13.070608456929525
149,14.150866031646729
150,14.064941565195719
151,13.008980751037598
152,13.969262599945068
153,13.01962661743164
154,13.27321449915568
155,12.609534660975138
156,13.146942615509033
157,13.147102276484171
158,12.861899058024088
159,13.027849674224854
160,11.596652348836264
161,12.87670087814331
162,11.179205814997355
163,12.332491715749105
164,11.943063338597616
165,11.388353824615479
166,11.07937733332316
167,12.086240609486898
168,11.55586568514506
169,10.86049230893453
170,11.093011379241943
171,11.951821168263754
172,12.22837209701538
173,12.183876832326254
174,11.610849062601725
175,11.074394782384237
176,12.666919231414795
177,12.956628958384195
178,13.86428689956665
179,11.965129534403482
180,13.307439804077148
181,12.199428717295328
182,14.158708572387695
183,14.66003131866455
184,14.306190967559814
185,13.27171802520752
186,13.329344272613525
187,13.136599699656168
188,14.26623797416687
189,14.33050537109375
190,13.01996930440267
191,15.281354904174805
192,13.844840049743652
193,13.601037184397379
194,14.722193876902262
195,13.017584005991617
196,16.66352081298828
197,15.817952315012613
198,14.835381189982096
199,13.244147141774496
200,12.795701662699381
201,14.653706550598145
202,15.35143232345581
203,15.239988962809244
204,15.27813196182251
205,14.621546904246012
206,14.448153018951416
207,14.59045441945394
208,14.19237486521403
209,12.929874261220297
210,15.221512158711752
211,14.662720839182535
212,13.46329657236735
213,15.182072480519613
214,12.673821449279785
215,14.7240891456604
216,14.292242844899496
217,14.835722287495932
218,15.017915725708008
219,13.493842442830404
220,14.83470598856608
221,13.58093007405599
222,15.191909790039062
223,15.240689436594645
224,16.718234221140545
225,14.316085497538248
226,15.438974221547445
227,15.38462003072103
228,13.660117944081625
229,14.932727177937826
230,16.76283359527588
231,14.657150586446127
232,14.964305559794107
233,14.593192259470621
234,14.670000394185385
235,15.35841162999471
236,14.244415601094564
237,13.485938231150309
238,13.737930456797281
239,14.13357655207316
240,14.254320780436197
241,15.462502479553223
242,13.570075511932373
243,13.983169237772623
244,14.574059009552002
245,14.261248111724854
246,13.832911650339762
247,14.582763512929281
248,14.490395228068033
249,14.653298060099283
250,15.179134051005045
251,14.86194403966268
252,12.915152470270792
253,15.20878012975057
254,15.677538394927979
255,14.058841705322266
256,13.984382470448812
257,15.58226744333903
258,14.130720138549805
259,13.626829624176025
260,14.28079334894816
261,14.075542291005453
262,14.950295130411783
263,15.376827081044516
264,15.527265707651773
265,14.222147782643637
266,14.929537614186605
267,14.980482578277588
268,14.100337982177734
269,15.368268807729086
270,13.190810998280844
271,14.828287283579508
272,15.635422229766846
273,14.888772010803223
274,14.346498330434164
275,14.467833121617636
276,14.867251555124918
277,15.013250033060709
278,14.35099426905314
279,16.27634286880493
280,17.65342617034912
281,16.51633898417155
282,20.174140453338623
283,16.267292022705078
284,14.274140199025473
285,15.262099107106527
286,15.393614610036215
287,16.069616476694744
288,14.581229209899902
289,13.926143964131674
290,13.639113108317057
291,15.391549428304037
292,14.983597755432129
293,16.235862096150715
294,15.822694778442383
295,14.55443779627482
296,15.109223206837973
297,14.935240109761557
298,15.512034893035889
299,14.119853337605795
