,0
0,1.072918407429701
1,0.8685861834769497
2,1.0995989466456082
3,0.8301194720132564
4,1.1698175408857074
5,1.1065047759868216
6,1.1414756782992688
7,1.0240274692056281
8,0.8801930279694018
9,0.9150759192821171
10,1.2792366316133696
11,0.9805589732619883
12,1.0818948732285754
13,1.1812645047055703
14,1.0459779598007466
15,1.0486808813239334
16,1.1545482482148441
17,1.030979793590815
18,0.9696542147352062
19,1.0503391697905922
20,1.1199121025514882
21,1.0774725748974394
22,1.0068682981330843
23,1.0753222581970032
24,0.8749286775361493
25,1.0509885238343557
26,1.2375904180783064
27,0.934681938866111
28,1.2084065940361337
29,1.1693742019166382
30,1.0925832699396556
31,0.9336892693695142
32,1.0108728305528403
33,1.0095256142450595
34,1.0388336162798533
35,1.1362237207724344
36,0.9827258147220562
37,1.0353327710400209
38,1.1989102152975468
39,1.1598271395940067
40,1.1496615303650186
41,1.0048220143281976
42,1.1339968320496876
43,1.1753448110212539
44,1.1353695712337721
45,1.1273274609293438
46,1.156268084688504
47,1.1435682433926095
48,1.2054639180832971
49,1.2622796123345001
50,1.0024472762004224
51,1.2125315916840915
52,1.272021144399256
53,1.1701648714304866
54,1.2166060768285423
55,1.1496010493239202
56,1.225189920939578
57,1.2380692980296506
58,1.0808545357991033
59,1.284043043503786
60,1.2330219129383133
61,1.2104029929835338
62,1.1956788337942856
63,1.196601708773659
64,1.1503676559662719
65,1.195687501141939
66,1.227579286517917
67,1.1845881567688625
68,1.2277047406160135
69,1.264138215370182
70,1.1765046189902304
71,1.2234558405036597
72,1.274551151631673
73,1.3046108844995996
74,1.175568814614558
75,1.3114446995101328
76,1.2889706127311553
77,1.280428228107612
78,1.2401379287389098
79,1.2871413169419448
80,1.3267284630597425
81,1.224499681196547
82,1.3049812682716244
83,1.2840231428845383
84,1.3911430621747494
85,1.3453679120857611
86,1.3953092970843435
87,1.3468589480442759
88,1.3017319214155358
89,1.3318356180593145
90,1.3304172204054154
91,1.333747390018975
92,1.381282245834037
93,1.2606373236475623
94,1.2791602345278312
95,1.3794477993459415
96,1.3121482330702297
97,1.3239269345093037
98,1.4042744288403735
99,1.2936754326966595
100,1.344578877492946
101,1.374665535787642
102,1.3866552195005066
103,1.363446580994336
104,1.3269117893864204
105,1.3851505844481642
106,1.3708889358753165
107,1.3732989604784933
108,1.339616546295184
109,1.3973795311309263
110,1.305192284388346
111,1.3137882534921168
112,1.352548909810652
113,1.2735735368461694
114,1.3104925112444208
115,1.3378137497667253
116,1.3415514586737185
117,1.3264540338235646
118,1.3496606087347676
119,1.2818809362557078
120,1.3533424323652137
121,1.3594820173857112
122,1.3925388989044232
123,1.360001927179977
124,1.3779757786035494
125,1.3786465888812873
126,1.3382460682474056
127,1.34540317438246
128,1.3685965387461052
129,1.3385894915986178
130,1.2940006474836108
131,1.2922794329781053
132,1.335582807528884
133,1.2989633707880324
134,1.3779215098666837
135,1.3290198539599982
136,1.368148647157484
137,1.2861868659091726
138,1.2918480346550005
139,1.379347953283138
140,1.3019075493021448
141,1.3419022931236302
142,1.273233123331512
143,1.2764401767230917
144,1.2941037525731693
145,1.2744493267561432
146,1.2879950988940578
147,1.3092342401416899
148,1.3237341048447864
149,1.290161996107787
150,1.3397312916043322
151,1.353022774843816
152,1.3307834897224236
153,1.3427457141221995
154,1.3147158274977897
155,1.301835954664642
156,1.2929068254593437
157,1.3278832386915478
158,1.2998296281288426
159,1.3159686134011905
160,1.3115999572298105
161,1.3127493404729282
162,1.2851787519220599
163,1.2696032240950073
164,1.2824575926569557
165,1.2889186608659646
166,1.2448290165707276
167,1.2407359063932735
168,1.3078869870568606
169,1.2693540695159204
170,1.2432072382567412
171,1.2954847845890767
172,1.2907643811774638
173,1.3146445538548
174,1.2878240250003112
175,1.2984929032828387
176,1.3424767384797054
177,1.350902914815744
178,1.3194267845474232
179,1.3376915539346341
180,1.328309890456407
181,1.3376416196846843
182,1.4042009826831245
183,1.3991034122000572
184,1.3670976409354243
185,1.3570156420514987
186,1.3467644968766235
187,1.35958454943917
188,1.3639397451748143
189,1.3556974702629951
190,1.38364624097375
191,1.400522983847693
192,1.3491176975810197
193,1.4080836836774735
194,1.4269386282726624
195,1.3383177612122918
196,1.479765161276545
197,1.4532014008293386
198,1.4261531234384421
199,1.3945327002735595
200,1.3965554896436883
201,1.428523566357012
202,1.397778551080326
203,1.4289102663670392
204,1.4760361935814406
205,1.4267349065000752
206,1.398094357476449
207,1.4351568096425589
208,1.3975988452509658
209,1.34967184964186
210,1.3750642140441722
211,1.4519269241425707
212,1.4330806468436441
213,1.453982344457106
214,1.3998912720328964
215,1.4517353587718453
216,1.422230089113032
217,1.3922132854831952
218,1.4454003359063212
219,1.4024679551276058
220,1.4518592163848933
221,1.4091803211179637
222,1.4543191961830122
223,1.462215043917578
224,1.4089648520053168
225,1.4470073304563456
226,1.4115420241254848
227,1.465796666612245
228,1.4500845915009424
229,1.5020424565776778
230,1.4717289024834452
231,1.482304282810006
232,1.488377261382297
233,1.3840351684236598
234,1.386410644170136
235,1.4763683030441133
236,1.4446157476688684
237,1.4383317962116713
238,1.441898991387381
239,1.4473421251068936
240,1.4551595472367516
241,1.4782000774875794
242,1.4291257810210993
243,1.4478738428126523
244,1.4534003320995175
245,1.3955317930938282
246,1.4408988214082783
247,1.4572919472951722
248,1.4040640260227462
249,1.4726123754114384
250,1.4650970939515606
251,1.489875645743278
252,1.4181165867590781
253,1.4701588175671252
254,1.5015713183123374
255,1.474460172563089
256,1.4852555080540135
257,1.53379538090234
258,1.4524724288873285
259,1.4228486739845219
260,1.4447629160484845
261,1.4560696372139192
262,1.5109720463647085
263,1.5060993439531347
264,1.4316804177757523
265,1.4704448688442378
266,1.485300635632925
267,1.4632244448367846
268,1.4814858567822895
269,1.4627699782919743
270,1.4270241382514854
271,1.4881811622582426
272,1.4726493105149292
273,1.4965405646909726
274,1.4428957629555488
275,1.3986550510941416
276,1.5019893502452222
277,1.4126217366245626
278,1.4686724124820838
279,1.4282890953627925
280,1.3722148214506813
281,1.1437344140367642
282,1.266703270398885
283,1.4764757680774172
284,1.4600070966055931
285,1.4699675158625338
286,1.4488525727832855
287,1.5405595761442878
288,1.4805860381162148
289,1.4922243739209464
290,1.4677595822258842
291,1.5011483853865757
292,1.449164050071838
293,1.4871098945776102
294,1.3909904104805746
295,1.4362849197285157
296,1.4670763746312334
297,1.5201724336781133
298,1.505905903139038
299,1.4198849068109203
