,0
0,0.782354824076591
1,0.7929634709441051
2,0.7626283442583294
3,0.7831951320321499
4,0.7462748974678239
5,0.7697050959129792
6,0.7277862041608685
7,0.7186070080925576
8,0.7497607227107874
9,0.7519627442701474
10,0.7375868795683913
11,0.7232233495783763
12,0.7289502858282408
13,0.714332651918378
14,0.7279817017381763
15,0.7071171646429415
16,0.6576455129982371
17,0.661569810732587
18,0.6890047086374854
19,0.654914292276874
20,0.6440801481167377
21,0.6411681100951696
22,0.6389922619530749
23,0.6306735231818559
24,0.649218477398978
25,0.6214501058085398
26,0.6244767832673507
27,0.6577571333383871
28,0.6157200367522563
29,0.6255084763223278
30,0.6563262028397475
31,0.635741999588253
32,0.624197325821921
33,0.608548135162418
34,0.6111472643810932
35,0.589556654547796
36,0.6161811401979609
37,0.6651653979920734
38,0.5937212371550069
39,0.5953705955435283
40,0.6140758427429847
41,0.617718215778219
42,0.5953893646027502
43,0.635902563667761
44,0.5983933085091798
45,0.5931882284908561
46,0.6002424882269753
47,0.6024247823277751
48,0.590837564938161
49,0.6199408718839853
50,0.6273845619441548
51,0.6029730557606199
52,0.6027902507940373
53,0.5903199200084189
54,0.6208516044283982
55,0.6035440659455517
56,0.6174756431574366
57,0.6112606447628824
58,0.6042665365082176
59,0.6280758396929915
60,0.618836978540389
61,0.6513561429323854
62,0.6327564442360007
63,0.6363563883201103
64,0.6588406547823608
65,0.6604362558708146
66,0.6624213020267506
67,0.6417149250221044
68,0.6657375599870745
69,0.6538166113211198
70,0.6483232309640299
71,0.6518942958394371
72,0.6686348700439627
73,0.6491900889389886
74,0.6583079454720652
75,0.6406899023227061
76,0.6595882099320948
77,0.6411818798812188
78,0.6457722800789939
79,0.6655395372144832
80,0.6526203099423726
81,0.6689414579672409
82,0.6717435137585028
83,0.6748513867394934
84,0.6961427039516507
85,0.6973610080670904
86,0.7050635641704213
87,0.7106852526361698
88,0.7080412088772484
89,0.7099680794945219
90,0.704696996463109
91,0.714893810983407
92,0.718709243610382
93,0.7496955835397949
94,0.7265380034619346
95,0.7367876926739447
96,0.7498213838604544
97,0.7472794913009367
98,0.7391919137347122
99,0.734484926038003
100,0.7502497775543128
101,0.7376518281170482
102,0.741304695205516
103,0.7360443597073393
104,0.7263908500276091
105,0.7463815097148782
106,0.7417566176771409
107,0.7471137990710225
108,0.742378833986842
109,0.7317541981645445
110,0.7384159108850633
111,0.7248182551622471
112,0.7186924466938465
113,0.7049098385802107
114,0.6991730997947332
115,0.6815886601498806
116,0.6827420473159121
117,0.6873165319575357
118,0.7018482275568511
119,0.6943769821863348
120,0.7021118070665616
121,0.7076063537602125
122,0.723175036562225
123,0.7253281201497471
124,0.7263553954750206
125,0.7123619561779452
126,0.7210115665211795
127,0.6984512583305238
128,0.6968503757900689
129,0.689080883605155
130,0.6731885682060368
131,0.7040436938273216
132,0.6892051037365599
133,0.6869349054669244
134,0.6988902131484737
135,0.6868894662680617
136,0.6891556524079804
137,0.6999122850459811
138,0.6902863010762478
139,0.7053672980435294
140,0.6932049541473038
141,0.6943929684832879
142,0.6960357175344569
143,0.6824439334629665
144,0.6957731274366357
145,0.6822497234224927
146,0.6860008959160114
147,0.6848045572185691
148,0.68147267304533
149,0.666710380154773
150,0.6853540372456786
151,0.6717313862146818
152,0.6842450756354506
153,0.6784947023574066
154,0.6648758192812273
155,0.6658231487897605
156,0.6662440169002459
157,0.658321509774102
158,0.6701481632758105
159,0.6567154343722869
160,0.6430870431698948
161,0.6490838248062544
162,0.6335773836280185
163,0.6432353239993007
164,0.6428580804775997
165,0.6307600501278543
166,0.6226906263492513
167,0.6253142338380221
168,0.6320331189936739
169,0.6322465924368476
170,0.6165003588184916
171,0.6138593368730073
172,0.6387146115609118
173,0.6379245720654342
174,0.6641819973208377
175,0.671320971394062
176,0.6936136890636602
177,0.7062572455284096
178,0.7042462449096665
179,0.7075018648634378
180,0.7058719194956364
181,0.7219096070728449
182,0.7464908684780961
183,0.748392200688722
184,0.7461251219945371
185,0.7382951591175902
186,0.762123137395135
187,0.7670003267727097
188,0.7456735955693051
189,0.7814553254898453
190,0.7590642628790092
191,0.7665827080132277
192,0.7663881973576845
193,0.7699719564185411
194,0.7874252385275654
195,0.7675855397813874
196,0.8020805970218752
197,0.8001005343644313
198,0.7899362012935394
199,0.7903487632812436
200,0.8038220431164331
201,0.7976240035267015
202,0.7846796983646389
203,0.7943049474113948
204,0.8173184010710282
205,0.8065919243514198
206,0.7927249235169981
207,0.7940741238448925
208,0.8177998837971839
209,0.7910866645714171
210,0.8036819612693359
211,0.8144354926037642
212,0.8189490103529791
213,0.8257475588407837
214,0.8199774340806743
215,0.8417662421572054
216,0.8323285996772096
217,0.8197976472873746
218,0.8385642116177585
219,0.8247127990877419
220,0.8210336896582325
221,0.8288154386848154
222,0.8326573684053894
223,0.8360356990992573
224,0.826161397888183
225,0.8257236847251854
226,0.8359742626729447
227,0.8387068051834986
228,0.8443108028693275
229,0.8459563880694779
230,0.8356055495098749
231,0.8603637748268619
232,0.8485167597791768
233,0.858304976918287
234,0.8290735035057718
235,0.8363814782997108
236,0.8399849502315955
237,0.826025152490048
238,0.8241746953538964
239,0.8228319049277167
240,0.8330705105511613
241,0.8268167163173273
242,0.8164296753586027
243,0.8247165345838425
244,0.8416420960306005
245,0.817233938635093
246,0.8337057574845125
247,0.8401427470507942
248,0.8439546329303127
249,0.8455126735086855
250,0.8432719150389092
251,0.8477731889568887
252,0.8395858327625221
253,0.8746062897010136
254,0.8692399291500361
255,0.8644808728677537
256,0.8577785825478426
257,0.8783658653907435
258,0.8578329666349247
259,0.8474671633556556
260,0.8690571051040388
261,0.8565774527287494
262,0.8645788618273651
263,0.8496270844006378
264,0.8623943565629513
265,0.8649118941873591
266,0.8580990324137284
267,0.8737477086865166
268,0.8536793433653858
269,0.8632989613540418
270,0.8398795958307609
271,0.8521914766776085
272,0.8641615137084194
273,0.8719380706510976
274,0.867471581568822
275,0.8672199763346257
276,0.8790759864020288
277,0.8738443089857341
278,0.8885166069105479
279,0.8891212017236504
280,0.8888312860383006
281,0.8262223206661683
282,0.910085910679256
283,0.8943484253954255
284,0.9011821946512796
285,0.8894642608705603
286,0.8845987656557561
287,0.8931204677172078
288,0.8795119158815897
289,0.8749792766179946
290,0.8671074065018556
291,0.8793533648819652
292,0.8620526674169338
293,0.8733347472569983
294,0.8702753930456318
295,0.8652576842707183
296,0.8772344499265963
297,0.8881567579943573
298,0.8758085430730519
299,0.8584283878053742
