,0
0,0.44703454816842847
1,0.23421540672166774
2,0.48949627123894723
3,0.2035633663875392
4,0.5727976229114484
5,0.49074069925643177
6,0.5592467149705739
7,0.44914186273158246
8,0.2803844498007747
9,0.3135057238659986
10,0.6891671279586564
11,0.4019802935992876
12,0.49873464456598343
13,0.609798383170868
14,0.46359259841020467
15,0.4829871496095805
16,0.6284318378162536
17,0.5017239450047453
18,0.418450447825216
19,0.5264077359690927
20,0.6046479840580977
21,0.5645380868213035
22,0.4956744885706246
23,0.5707834396515182
24,0.3555538956169706
25,0.5538284391875239
26,0.7380089914644253
27,0.4084762321954013
28,0.7158305646343283
29,0.6689674208587756
30,0.5675223076678599
31,0.4250956696989124
32,0.5115149698953044
33,0.5226871061151254
34,0.5499158047749785
35,0.6645783971341972
36,0.4897809025636884
37,0.5032004526463615
38,0.7239332255735413
39,0.683530663159184
40,0.6584008561706296
41,0.510647441705623
42,0.657685340367488
43,0.6666227600870448
44,0.6566549244264285
45,0.6527768781366594
46,0.6760740941069238
47,0.6616284175303893
48,0.7327938661327686
49,0.7663269148273114
50,0.5005396266450988
51,0.7301531470755955
52,0.7897889437640263
53,0.6979089354237517
54,0.7199247932858243
55,0.6667657965674784
56,0.7312094064136291
57,0.7490607822193446
58,0.5974413065925288
59,0.7815823717493929
60,0.7379523301060025
61,0.6893180786376247
62,0.6894736784054848
63,0.6875165981175702
64,0.6232951321403831
65,0.6673384964452869
66,0.6976422448965156
67,0.6712162167511789
68,0.6951146926263535
69,0.7410849263132858
70,0.6578460342190061
71,0.70194040383211
72,0.7396432555965028
73,0.7852588133484094
74,0.6489224582369052
75,0.798892777651968
76,0.7613000447854799
77,0.7674827242026364
78,0.7235201046757148
79,0.7547096871703585
80,0.8046322151058445
81,0.6893465148227542
82,0.7675864572648213
83,0.7441420334929442
84,0.8342288990134283
85,0.7874791056320888
86,0.8312584457480063
87,0.7783107459353402
88,0.7352989543137373
89,0.7638611544636974
90,0.7666596232349285
91,0.7618323412322492
92,0.8063148509457311
93,0.6608808568157263
94,0.6979298317582832
95,0.7900176452067851
96,0.7122911259818663
97,0.7261033414685539
98,0.8129208978526037
99,0.7060874918662575
100,0.7443790554494956
101,0.7845440732940038
102,0.7936114633360933
103,0.7746110932284648
104,0.7457991093643332
105,0.7880453766762611
106,0.7774836417336041
107,0.7756079212216748
108,0.7457134791057098
109,0.8119761725992904
110,0.7144595556802951
111,0.7339336493623192
112,0.7775949524555746
113,0.7096456659820004
114,0.751154031408634
115,0.7925428216468209
116,0.7953578208209886
117,0.776600808257536
118,0.7881820266892868
119,0.7263793505066397
120,0.7916529867119647
121,0.7933969343775409
122,0.8139988696546423
123,0.7797394310601795
124,0.7968914622235326
125,0.808757023938931
126,0.7614368150304618
127,0.7866421677180411
128,0.8111162381140495
129,0.7873247847144936
130,0.7554497929187809
131,0.7290444779162482
132,0.7842187245396364
133,0.7494154464144928
134,0.818809339347905
135,0.7795082809455498
136,0.8168241252310996
137,0.7262570378723873
138,0.7396189937940022
139,0.8150541148483145
140,0.7473435859843021
141,0.7863879183369995
142,0.716404549303946
143,0.7304850299527185
144,0.7374852506238609
145,0.7286495480181493
146,0.7391943821612486
147,0.7613905943668348
148,0.7785559664085228
149,0.7567936919839678
150,0.7914480618077884
151,0.8156376658720708
152,0.783387429214063
153,0.7999499522362742
154,0.7828151720728073
155,0.7691774356328335
156,0.7599116119391469
157,0.8012260308722658
158,0.7637110975081942
