,0,1,2,3,4,5,6,7,8,9,10,11
0,54.449999999999804,41.24999999999987,57.41999999999979,70.94999999999972,73.9199999999997,219.12000000000288,301.95000000000203,165.00000000000082,81.83999999999966,53.45999999999981,57.08999999999979,43.88999999999986
1,43.55999999999986,38.27999999999989,71.27999999999972,76.88999999999969,75.5699999999997,279.5100000000031,302.280000000002,174.9000000000012,75.5699999999997,63.689999999999756,65.00999999999975,37.61999999999989
2,53.45999999999981,41.90999999999987,67.64999999999974,88.76999999999963,90.74999999999962,256.41000000000423,346.4999999999999,174.24000000000117,98.33999999999958,66.65999999999974,64.34999999999975,40.919999999999874
3,54.7799999999998,47.84999999999984,68.96999999999973,72.92999999999971,80.18999999999967,222.090000000003,335.2800000000004,144.21000000000004,79.19999999999968,59.39999999999978,39.26999999999988,35.3099999999999
4,46.19999999999985,35.9699999999999,107.24999999999953,120.11999999999946,98.66999999999958,280.50000000000307,343.86,197.01000000000204,83.81999999999965,70.94999999999972,43.88999999999986,43.22999999999986
5,39.59999999999988,56.099999999999795,70.94999999999972,81.17999999999967,68.96999999999973,239.25000000000364,264.9900000000038,120.77999999999946,53.12999999999981,56.75999999999979,43.22999999999986,41.57999999999987
