,0
0,0.6378759741783142
1,0.4289940297603607
2,0.45426878333091736
3,0.3772890567779541
4,0.1897917538881302
5,0.16890840232372284
6,0.2473161220550537
7,0.11019925028085709
8,0.11523938179016113
9,0.40438270568847656
10,0.24453401565551758
11,0.0938473641872406
12,0.41612759232521057
13,0.12872502207756042
14,0.147933229804039
15,0.12663337588310242
16,0.11976933479309082
17,0.11836749315261841
18,0.20471175014972687
19,0.08991421014070511
20,0.13967852294445038
21,0.11667259782552719
22,0.1598793864250183
23,0.10073376446962357
24,0.04988889768719673
25,0.0907876119017601
26,0.0824064388871193
27,0.0902177020907402
28,0.04515412449836731
29,0.04821643605828285
30,0.06998062878847122
31,0.08259275555610657
32,0.07420524954795837
33,0.264389306306839
34,0.2824002504348755
35,0.07101351767778397
36,0.05761192366480827
37,0.06029164418578148
38,0.08992990851402283
39,0.03482973575592041
40,0.14776931703090668
41,0.057350557297468185
42,0.06288983672857285
43,0.029167836531996727
44,0.06260830163955688
45,0.11450883001089096
46,0.0972183346748352
47,0.0598822683095932
48,0.02330818958580494
49,0.030114052817225456
50,0.027560316026210785
51,0.018770385533571243
52,0.06364846974611282
53,0.043604880571365356
54,0.016369031742215157
55,0.018414312973618507
56,0.02505975402891636
57,0.027043312788009644
58,0.023873060941696167
59,0.02624916099011898
60,0.020868822932243347
61,0.018184224143624306
62,0.014368792064487934
63,0.00810537114739418
64,0.010942700318992138
65,0.012313023209571838
66,0.014992408454418182
67,0.015190399251878262
68,0.015881942585110664
69,0.012431144714355469
70,0.007180687040090561
71,0.011142020113766193
72,0.012156479060649872
73,0.009971092455089092
74,0.016749601811170578
75,0.009929115884006023
76,0.0107016796246171
77,0.013689584098756313
78,0.008055713959038258
79,0.008521358482539654
80,0.008518188260495663
81,0.008262134157121181
82,0.004782980773597956
83,0.008861184120178223
84,0.006493421271443367
85,0.006936434656381607
86,0.008413269184529781
87,0.006031249184161425
88,0.009942266158759594
89,0.004776384681463242
90,0.0057175252586603165
91,0.0062897689640522
92,0.006637351121753454
93,0.008489012718200684
94,0.011778042651712894
95,0.005054453853517771
96,0.009306259453296661
97,0.008436454460024834
98,0.008880656212568283
99,0.005990937352180481
100,0.004371600225567818
101,0.006214793771505356
102,0.004835403990000486
103,0.002911302959546447
104,0.006851686164736748
105,0.004155868664383888
106,0.004782588686794043
